adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/p69ybBV94wSmyCGE2y2pH9U86l0.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",,198,tt0035446,en,To Be or Not to Be,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",8.006,/ug5R6fdOhud4hbb5O6pn1snSEFJ.jpg,"[{'id': 60, 'logo_path': '/oJXpAs4I3W46e4dkaOEzCa4yBko.png', 'name': 'United Artists', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-03-05,0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,To Be or Not to Be,False,7.9,243
False,/dEQ9iAGKnIm70SfDtK1wfiXrR0D.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,47199,tt0117582,en,The Secret Agent,"In 1880s London, pornographic bookseller Verloc is a double agent for the Russian government, providing information to Chief Inspector Heat about a lazy anarchist organization. In order for the anarchists to be arrested, an act of terrorism must occur. So Verloc decides to set up bombs – which leads to tragedy – not only for himself but also for his family, including wife Winnie and brother-in-law, Stevie.",2.812,/6DO2BO3qp5QAyd91se4h22qifj.jpg,"[{'id': 826, 'logo_path': None, 'name': 'Capitol Films', 'origin_country': ''}, {'id': 38436, 'logo_path': None, 'name': 'World Film Music Limited', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1996-11-08,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Secret Agent,False,5.2,13
False,/8YDSzdsF0xEcyAiiAGtngphKGKe.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,31000,tt0106266,en,Amos & Andrew,"When Andrew Sterling (Samuel L. Jackson), a successful black urbanite writer, buys a vacation home on a resort in New England the police mistake him for a burglar. After surrounding his home with armed men, Chief Tolliver (Dabney Coleman) realizes his mistake and to avoid the bad publicity offers a thief in his jail, Amos Odell (Nicolas Cage) a deal.",8.266,/pMBGNXnyVU4FLqEMmEREVYBcr4Y.jpg,"[{'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 97, 'logo_path': '/7znWcbDd4PcJzJUlJxYqAlPPykp.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-03-05,0,96.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Misunderstood. Misplaced. Mismatched.,Amos & Andrew,False,5.4,71
False,/vr1pq6Mjvh1rwOXb3H8SH62GT0C.jpg,,50000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,11863,tt0113451,en,Jade,"Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.",10.209,/koKHFZ0FYd7yG1g3RphU6TQRVOg.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-13,9851610,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some fantasies go too far.,Jade,False,5.3,81
False,/sn90ttZdVehr8SArkvEwXax7nsG.jpg,,40000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,6071,tt0113552,en,Kiss of Death,"Jimmy Kilmartin is an ex-con living in Astoria in the New York City borough of Queens, trying to stay clean and raising a family with his wife Bev. But when his cousin Ronnie causes him to take a fall for driving an illegal transport of stolen cars, a police officer named Calvin Hart is injured and Jimmy lands back in prison. In exchange for an early release, he is asked to help bring down a local crime boss named Little Junior Brown.  Jimmy remarries and attempts to renew a relationship with his child. But he is sent undercover by Detective Hart to work with Junior and infiltrate his operations. As soon as Little Junior kills an undercover federal agent with Jimmy watching, the unscrupulous district attorney and the feds further complicate his life. He must take down Junior or face the consequences.",8.466,/uQjFpAEF6GUIKW46sbndWtsEQSl.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-21,0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Kiss of Death,False,5.7,137
False,/jLF2DNwkPg9yedAcBTh3b69K61O.jpg,,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,24070,tt0110538,en,Mixed Nuts,The events focus around a crisis hotline business on one crazy night during the Christmas holidays.,7.367,/q4kYWVXsPhD23XhGCBaWHoEITHC.jpg,"[{'id': 559, 'logo_path': '/jqWioYeGSyTLuHth0141bTGvu6H.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-21,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Mixed Nuts,False,5.4,71
False,/rkpdTSEYq3A5kL0xb8r2Aqr0pt5.jpg,,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,9271,tt0114857,en,Virtuosity,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him.",8.855,/5emgnXYrXjqyiup2JsvtuENseiV.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-04,24048000,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Justice needs a new program.,Virtuosity,False,5.5,262
False,/mcFAhNqy9N2EkHAHcPOUfEEvomJ.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,57834,tt0109306,en,Blue Sky,"Hank Marshall is a tough, square-jawed, straitlaced Army engineer and nuclear science expert, assigned to help conduct weapons-testing in 1950's America. Hank has become a thorn in the side of the Army, though, for a couple of very different reasons. He is an outspoken opponent of atmospheric testing, though his superiors hold contrary views and want to squelch his concerns...and his reports. The other problem is his wife, Carly. She is voluptuous and volatile, wreaking havoc in his personal life and stirring up intrigue at each new Army base.",5.565,/wTj6LHt0Q1ReMqLuehawOjXh0ch.jpg,"[{'id': 14150, 'logo_path': None, 'name': 'Orion Pictures Corporation', 'origin_country': ''}, {'id': 18070, 'logo_path': None, 'name': 'Heathrow Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-16,0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,"In a world of secrets, love is the most powerful weapon.",Blue Sky,False,6.5,51
False,/w43C4QDCOBcB0euSl1CQn8Nu83n.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,18551,tt0106926,en,Flesh and Bone,"Some thirty years after Arlis witnesses his father murdering a family, he runs into Kay, who happens to be the family's baby who was spared. Kay and Arlis suspect nothing about each other, but when his father returns, old wounds are reopened.",4.37,/kFv5qdr8g6cKvzFpjjygUd2Hm68.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 705, 'logo_path': None, 'name': 'Spring Creek Productions', 'origin_country': ''}, {'id': 19534, 'logo_path': None, 'name': 'Mirage', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-11-05,9488998,126.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil is patient,Flesh and Bone,False,6.3,35
False,/u9al7LnW8PN5qSPbRMjoWnvou0A.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,4916,tt0107057,en,Guilty as Sin,"Before a criminal lawyer knows what has happened, she is forced to defend a wife killer she knows is guilty.",3.202,/hQwk4PZdDVJI6SYEEqxx4zqco0j.jpg,"[{'id': 915, 'logo_path': '/xXojkyRWFZ0JTJyjiu13ThKeFbz.png', 'name': 'Hollywood Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-06-04,22886222,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"She's finally met her match. He's handsome, wealthy, seductive. A Real Lady Killer!",Guilty as Sin,False,5.8,41
False,/pdTK37YRrMGXNQniCN5Y15rYi90.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,5879,tt0074102,ja,愛のコリーダ,"Based on a true story set in pre-war Japan, a man and one of his servants begin a torrid affair. Their desire becomes a sexual obsession so strong that to intensify their ardor, they forsake all, even life itself.",10.354,/ztLv3Co2uLZMV7YERWbPrTMUi03.jpg,"[{'id': 6116, 'logo_path': None, 'name': 'Argos Films', 'origin_country': 'FR'}, {'id': 13139, 'logo_path': None, 'name': 'Oshima Productions', 'origin_country': ''}, {'id': 14668, 'logo_path': None, 'name': 'Shibata Organisation', 'origin_country': ''}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1976-05-15,0,105.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,In the Realm of the Senses,False,6.5,198
False,/vLgIw0OVQhPidYuXev5MJ7cksvh.jpg,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,11867,tt0115624,en,Barb Wire,"A sexy nightclub owner, Barb Wire moonlights as a mercenary in Steel Harbor, one of the last free zones in the now fascist United States. When scientist Cora Devonshire wanders into Barb's establishment, she gets roped into a top-secret government plot involving biological weapons. Soon Barb is reunited with her old flame Axel Hood, who is now Cora's husband and a guerrilla fighter, resulting in plenty of tense action.",10.863,/7i4kiXdS79K39BTSYJskartxfe7.jpg,"[{'id': 1382, 'logo_path': '/sOg7LGESPH5vCTOIdbMhLuypoLL.png', 'name': 'PolyGram Filmed Entertainment', 'origin_country': 'US'}, {'id': 278, 'logo_path': None, 'name': 'Propaganda Films', 'origin_country': ''}, {'id': 552, 'logo_path': '/9dGdLfm3GteWeUDtD9c9tvlidUG.png', 'name': 'Dark Horse Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-05-02,3793614,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don't call me babe!,Barb Wire,False,4.0,189
False,/3j8uAe5wIp7QYRZybSA0M9QYpIC.jpg,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,21626,tt0116783,en,Kissed,"Over the years, a child's romantic ideals about death blossom into necrophilia, the study of embalming and the most profound relationship of her life.",4.043,/hB4ghYHSZ3y2ItB0EohQEtADqKD.jpg,"[{'id': 25686, 'logo_path': None, 'name': 'Canada Council Media Arts', 'origin_country': ''}, {'id': 25687, 'logo_path': None, 'name': 'Boneyard Film Company Inc.', 'origin_country': ''}, {'id': 10316, 'logo_path': None, 'name': 'British Columbia Film', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1996-09-07,0,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love Knows No Bounds.,Kissed,False,6.9,34
False,/5OGlGPKphapyntNprVaoxF04Ccm.jpg,,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,9691,tt0112401,en,Assassins,"Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.",15.716,/xAx5MP7Dg4y85pyS7atX6eWk4Qd.jpg,"[{'id': 10308, 'logo_path': None, 'name': 'Dino De Laurentiis Company', 'origin_country': 'US'}, {'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 25061, 'logo_path': None, 'name': 'Evansgideon/Lazar', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 5739, 'logo_path': None, 'name': 'Donner/Shuler-Donner Productions', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-06,30303072,132.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,"In the shadows of life, In the business of death, One man found a reason to live...",Assassins,False,6.2,699
False,/isWyP4jWmcCHjUcanVwGBDwVSsA.jpg,"{'id': 43563, 'name': 'Friday Collection', 'poster_path': '/cJUiqO2Z0PDL6cZ2Ic04F1i4gnb.jpg', 'backdrop_path': '/pXszT8ZWGj3fohU9FY0niA0IDEw.jpg'}",3500000,"[{'id': 35, 'name': 'Comedy'}]",http://www.newline.com/properties/friday.html,10634,tt0113118,en,Friday,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",13.615,/z76scMklBnEC91CFqHcvqrS5coO.jpg,"[{'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-26,28215918,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A lot can go down between thursday and saturday...,Friday,False,7.1,855
False,/ijDUMFmb34Fv7jBwxzhNc3lbVP3.jpg,"{'id': 410261, 'name': 'A Goofy Movie Collection', 'poster_path': '/bzp7sgAyiUv2R96fPdc77MMHF1I.jpg', 'backdrop_path': '/e0nKxHBKC48UCKQ8shZjlD3en9t.jpg'}",0,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",,15789,tt0113198,en,A Goofy Movie,"Though Goofy always means well, his amiable cluelessness and klutzy pratfalls regularly embarrass his awkward adolescent son, Max. When Max's lighthearted prank on his high-school principal finally gets his longtime crush, Roxanne, to notice him, he asks her on a date. Max's trouble at school convinces Goofy that he and the boy need to bond over a cross-country fishing trip like the one he took with his dad when he was Max's age, which throws a kink in his son's plans to impress Roxanne.",11.713,/bycmMhO3iIoEDzP768sUjq2RV4T.jpg,"[{'id': 3475, 'logo_path': '/jTPNzDEn7eHmp3nEXEEtkHm6jLg.png', 'name': 'Disney Television Animation', 'origin_country': 'US'}, {'id': 112779, 'logo_path': None, 'name': 'Walt Disney Animation', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-07,35348597,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It’s hard to be cool... when your dad’s Goofy.,A Goofy Movie,False,6.9,865
False,/fYN592h5zNSk5CQD5HvpQGwF9hZ.jpg,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,16295,tt0113305,en,Higher Learning,"Malik (Omar Epps) is an African-American student attending on a track scholarship; academics are not his strong suit, and he goes in thinking that his athletic abilities will earn him a free ride through college. Fudge (Ice Cube), a ""professional student"" who has been at Columbus for six years so far, becomes friendly with Malik and challenges his views about race and politics in America.",7.983,/cLeOjovcDq9kULToHuoXa1xmvET.jpg,"[{'id': 1947, 'logo_path': None, 'name': 'New Deal Productions', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-01-11,38290723,127.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Higher Learning,False,6.7,102
False,/sqLLf9FxEVQvnTGZfEJqKdptAUg.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,10449,tt0111693,en,When a Man Loves a Woman,"An airline pilot and his wife are forced to face the consequences of her alcoholism when her addictions threaten her life and their daughter's safety. While the woman enters detox, her husband must face the truth of his enabling behavior.",10.728,/7iNG28tzp2xofpYxN6Vqg4V6rl6.jpg,"[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-04-29,50021959,126.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Released,Through the good times. Through the bad times. When a Man Loves a Woman it's for all times.,When a Man Loves a Woman,False,6.5,135
False,/eXKgVIjLCFNpQkjVg1VpA8yM2GA.jpg,,21000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,6,tt0107286,en,Judgment Night,"While racing to a boxing match, Frank, Mike, John and Rey get more than they bargained for. A wrong turn lands them directly in the path of Fallon, a vicious, wise-cracking drug lord. After accidentally witnessing Fallon murder a disloyal henchman, the four become his unwilling prey in a savage game of cat & mouse as they are mercilessly stalked through the urban jungle in this taut suspense drama",9.077,/lNXmgUrP6h1nD53gkFh4WDzT6RZ.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 1644, 'logo_path': None, 'name': 'Largo Entertainment', 'origin_country': 'US'}, {'id': 4248, 'logo_path': None, 'name': 'JVC Entertainment Networks', 'origin_country': ''}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-10-15,12136938,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don't move. Don't whisper. Don't even breathe.,Judgment Night,False,6.6,122
False,/6OaPWEbq9Luw5sB51n8ZfzJKET5.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,34024,tt0107322,en,King of the Hill,"Based on the Depression-era bildungsroman memoir of writer A. E. Hotchner, the film follows the story of a boy struggling to survive on his own in a hotel in St. Louis after his mother is committed to a sanatorium with tuberculosis. His father, a German immigrant and traveling salesman working for the Hamilton Watch Company, is off on long trips from which the boy cannot be certain he will return.",4.028,/HzTiZWfb0bdyJoM7Et6XCgfi9X.jpg,"[{'id': 37, 'logo_path': '/nlG4JEjJ7SAFDehgIVvHFBPW23y.png', 'name': 'Gramercy Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-08-20,0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When the world turns upside down, the trick is coming out on top.",King of the Hill,False,7.0,60
False,/kiAjhX6iLmo2g0o3QgbOIwBfffQ.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,35233,tt0111094,en,The Scout,"When his star recruit botches a Major League Baseball debut, humiliated talent scout, Al Percolo gets banished to rural Mexico, where he finds a potential gold mine in the arm of young phenom Steve Nebraska. Soon, the Bronx Bombers put a $55 million contract on the table—provided a psychiatrist can affirm Nebraska's mental stability.",5.8,/wH9ruOd7hthlX0D9mdXnuIp8sL3.jpg,"[{'id': 28822, 'logo_path': None, 'name': 'Santo Domingo Film & Music Video', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-30,0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He was praying for a miracle. What he got was Steve Nebraska.,The Scout,False,5.1,53
False,/3M6KZeyMg05H11CIpF4YYfbuaUj.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,25969,tt0112368,en,Angus,"Angus is a large, pathetic 14 year old whose thoughts are most often filled with the image of one Melissa Lefevre. Angus is shy and thinks that he has no chance of ever 'getting' her. Being especially uncool, he is incredibly surprised (along with the rest of the school) that he is chosen to dance with her at the Winter Ball. The only one not surprised is the cool-kid who set him up to fail, but Angus' best friend is going to help him win the heart of Melissa by developing a new look for him",3.097,/71HAhRaGJmFQGwuvx6FOr8YO9NH.jpg,"[{'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-15,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,For everyone on the outside looking in... your moment has arrived!,Angus,False,6.7,45
False,/mBMlGgX74cd6g6OE2mM7CqrHyxE.jpg,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,46027,tt0119783,en,Night Falls on Manhattan,A newly elected District attorney finds himself in the middle of a police corruption investigation that may involve his father and his partner.,5.094,/nwgv5NuS3IhifKQzoh7vYcc69Ol.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 10355, 'logo_path': None, 'name': 'Spelling Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-10-22,0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In a city of nine million people is there room for one honest man?,Night Falls on Manhattan,False,6.5,40
False,/fsoDQR3ykL8b79eVVEv21vMvUce.jpg,,4000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,22279,tt0112427,en,An Awfully Big Adventure,Liverpool. 1947.  A star-struck young girl learns about the grown-up world of the theater.,3.539,/e8YzXziAXKIqnWJbLI6OzbdkGYD.jpg,"[{'id': 8, 'logo_path': '/78ilmDNTpdCfsakrsLqmAUkFTrO.png', 'name': 'Fine Line Features', 'origin_country': ''}, {'id': 12745, 'logo_path': None, 'name': 'British Screen Productions', 'origin_country': 'GB'}, {'id': 16027, 'logo_path': None, 'name': 'Portman Productions', 'origin_country': ''}, {'id': 3324, 'logo_path': '/16fY7pucCzn7WSOYxOGRHlAayL3.png', 'name': 'BBC', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-07-21,851545,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In love, as in life, destiny is always waiting in the wings",An Awfully Big Adventure,False,6.7,18
False,/1nPbFoDf5gXJHoCi1EQM21YukLB.jpg,"{'id': 112399, 'name': 'Under Siege Collection', 'poster_path': '/tLU9Ki48hViJIGRvEJOsAs3bvsa.jpg', 'backdrop_path': '/4Ysa3x4wDwolRpUXBCrig7szGon.jpg'}",60000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,3512,tt0114781,en,Under Siege 2: Dark Territory,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.",14.099,/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg,"[{'id': 21480, 'logo_path': None, 'name': 'Victor Company of Japan (JVC)', 'origin_country': ''}, {'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 17825, 'logo_path': None, 'name': 'Seagal/Nasso Productions', 'origin_country': ''}, {'id': 63906, 'logo_path': None, 'name': 'Cutting Edge Films', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-13,104324083,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Last time he rocked the boat. This time the sky's the limit.,Under Siege 2: Dark Territory,False,5.6,387
False,/5k5QphHPMQqWpcodNVuWBZuXZyD.jpg,"{'id': 48188, 'name': 'Poison Ivy Collection', 'poster_path': '/b6kT8PNdIw3sxpahpZQP5l2DQTR.jpg', 'backdrop_path': '/ltqk4frjTxzjHIkeLxchNSqVJdW.jpg'}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,18220,tt0114151,en,Poison Ivy 2: Lily,"A young and naive college art student becomes obsessed with assuming the identity and personality of a departed coed who used to live in her room, and in so doing causes complications that result in two men, a student and her art professor, lusting after her.",9.986,/4PHKqg4kv39m6RGP2QTwTo2dbiY.jpg,"[{'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 17067, 'logo_path': None, 'name': 'CineTel Pictures', 'origin_country': 'US'}, {'id': 17068, 'logo_path': None, 'name': 'MG Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-01-16,0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Passion. Seduction. Betrayal. Lily wanted to be just like Ivy.,Poison Ivy 2: Lily,False,4.6,58
