movie_id,title,genre_unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,year,overview,original_language,runtime,vote_average,vote_count
1284,Before and After (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1996,Two parents deal with the effects when their son is accused of murdering his girlfriend.,en,108.0,6.1,79.0
1285,Princess Caraboo (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Bristol, England, early 19th century. A beautiful young stranger who speaks a weird language is tried for the crime of begging. But when a man claims that he can translate her dialect, it is understood that the woman is a princess from a far away land. She is then welcomed by a family of haughty aristocrats that only wants to heighten their prestige. However, the local reporter is not at all convinced she is what she claims to be and investigates. Is Caraboo really a princess?",en,97.0,5.8,10.0
1286,Shall We Dance? (1937),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1937,"Upon first sight of a beautiful instructor, a bored and overworked estate lawyer signs up for ballroom dancing lessons.",en,107.0,6.1,625.0
1287,Ed (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,"Jack Cooper (Matt LeBlanc) could be a world-class baseball pitcher if he didn't keep buckling under the pressure. He tries to keep his spirits up after he's traded to a minor league team but loses all hope when he discovers that Ed, one of his teammates, is a chimp. Ed used to be the team mascot, but was promoted to third base when the owners realized he had a talent for baseball. As Jack struggles to get used to his new surroundings, Ed helps him regain his confidence on and off the field.",en,94.0,4.2,54.0
1288,Denise Calls Up (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,"A group of friends in New York, working away at their PCs and laptops, keep in touch exclusively by phone and fax. They are all too busy to meet face to face. Gale plays matchmaker, by phone, to Jerry and Barbara who, in turn, hit it off beautifully – via phone and fax. Martin gets a telephone call from someone he's never met. It's Denise, with some extraordinary news. Tapping away at his computer all the while, he develops a sort of friendship with Denise – via phone. And so it goes as the friends, tap, tap, tapping away, share news, hopes, and dreams – via phone and fax. Finally Gale has an unfortunate encounter with a phone, Denise has some more news for Martin, and Frank plans a gala New Year's Eve party, but will he answer the door?",en,80.0,7.1,9.0
1289,Jack and Sarah (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,"Jack always lands on his feet. He lands on his feet when he marries the beautiful Sarah. He lands on his feet when he buys a luxurious new home. However, when Sarah goes into labour, he takes a tumble down the stairs and lands on his head. When he comes around he discovers he is the proud father of a baby girl, but deficient in the spouse department to the tune of 1.",en,110.0,6.8,27.0
1290,Country Life (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,"Adaptation of Chekhov's ""Uncle Vanya"" set in rural Australia in the 1920s. Jack Dickens and his niece Sally run the family farm to support brother-in-law Alexander as a (supposedly brilliant) literary critic in London. Action begins when Alexander returns with his beautiful young wife Deborah, revealing himself as an arrogant failure and wanting to sell the farm out from under Jack. Blakemore introduces themes about Australia's separation from England, as well as expanding the pacifist and ecological philosophies espoused by the local Doctor Max Askey.",en,118.0,8.0,1.0
1291,Celtic Pride (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,"The National Basketball Association play-offs are taking place, and the Boston Celtics are facing the Utah Jazz in a crucial series. This is also the last year that any games will be played in the Boston Garden, which is going to be torn down after the end of the season. Mike and Jimmy, two die-hard sports fans who will risk anything for the Celtics to win, are really getting into the games...",en,91.0,5.1,65.0
1292,"Simple Wish, A (1997)",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,"Murray is a male fairy godmother, and he is trying to help 8-year-old Anabel to fulfil her ""simple wish"" - that her father Oliver, who is a cab driver, would win the leading role in a Broadway musical. Unfortunately, Murray's magic wand is broken and the fairies convention is threatened by evil witches Claudia and Boots.",en,86.0,5.4,85.0
1293,Star Kid (1997),0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1998,Shy seventh-grader Spencer Griffith's life changes when the meteor falls into local junkyard and he finds a Cybersuit - the wise and strong robot from another galaxy. Spencer puts Cybersuit on and becomes a different kind of guy,en,101.0,4.8,25.0
1294,Ayn Rand: A Sense of Life (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,"Ayn Rand was born in 1905 in St. Petersberg, Russia. She escaped to America in 1926 amidst the rise of Soviet Communism. She remained in the United States for the rest of her life, where she became a much respected author of The Fountainhead and Atlas Shrugged. The themes of freedom and individualism were to be her life's passion...",en,145.0,6.7,5.0
1295,Kicked in the Head (1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,"Redmond is a young guy who can't find what to do with his life. When his uncle Sam gives him the bag to deliver to some uptown connection he fails to do so and it gets them in trouble with Jack, low-key criminal. After that tough guy Stretch wants Redmond to take part in his illegal beer business, but before Redmond gets involved, the business ends in a bad way. Redmond is also having affair with flight attendant Megan.",en,87.0,4.3,3.0
1296,Indian Summer (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"A group of childhood friends, now in their thirties, reunite at Camp Tamakwa. Only a few of the original campers show up, but they still have a good time reminiscing. The people share experiences and grow while at the camp. They are dismayed to discover that the camp's owner, Unca Lou, is going to close the camp down.",en,97.0,6.9,25.0
1297,Love Affair (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,"Ex-football star Mike Gambril meets Terry McKay on a flight to Sydney, which is forced to land on a small atoll. They become romantic on board a ship sent to take them to a larger island. They agree to meet in New York three months later to see if the attraction is real. One shows up but the other doesn't. However, a chance meeting brings them together again.",en,108.0,5.4,23.0
1298,"Band Wagon, The (1953)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1953,A Broadway artiste turns a faded film star's comeback vehicle into an artsy flop.,en,112.0,7.2,89.0
1299,Penny Serenade (1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1941,"A light-hearted romantic drama starring Cary Grant & Irene Dunne as a couple who meet, fall in love, quarrel and reunite. While listening to a recording of ""Penny Serenade"", Julie Gardiner Adams (Irene Dunne) begins reflecting on her past. She recalls her impulsive marriage to newspaper reporter Roger Adams (Cary Grant), which begins on a deliriously happy note but turns out to be fraught with tragedy. Other songs remind her of their courtship, their marriage, their desire for a child, and the joys and sorrows they have shared. A flood of memories come back to her as she ponders on their present problems and how they arose.",en,119.0,6.6,41.0
1300,'Til There Was You (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,"Two strangers, whose paths are always crossing, finally meet when fate steps in. It took them twenty years to fall in love at first sight.",en,113.0,4.3,9.0
1301,Stripes (1981),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,"John Winger, an indolent sad sack in his 30s, impulsively joins the U.S. Army after losing his job, his girlfriend and his apartment.",en,106.0,6.6,430.0
1302,Late Bloomers (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"High School basketball coach, Dinah Groshardt, falls for the school secretary, Carly Lumpkin, and upsets the entire school in the process.",en,107.0,4.0,2.0
1303,"Getaway, The (1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Doc McCoy is put in prison because his partners chickened out and flew off without him after exchanging a prisoner with a lot of money. Doc knows Jack Benyon, a rich ""business""-man, is up to something big, so he tells his wife (Carol McCoy) to tell him that he's for sale if Benyon can get him out of prison. Benyon pulls some strings and Doc McCoy is released again. Unfortunately he has to cooperate with the same person that got him to prison.",en,115.0,5.5,144.0
1304,New York Cop (1996),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,"Allegedly based on a true story, this film follows the life of Toshi, a Japanese man living in America and working with the New York City police. After being recommended for undercover work, Toshi decides to go after a gang lead by Hawk. Hawk and Toshi soon become friends, although Hawk's second-in-command, Tito, is suspicious of the newcomer. Will Toshi be able to bring the gang down, or will his cover be blown before he can finish the assignment?",en,93.0,0.0,0.0
1305,National Lampoon's Senior Trip (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,"While on detention, a group of misfits and slackers have to write a letter to the President explaining what is wrong with the education system. There is only one problem, the President loves it! Hence, the group must travel to Washington to meet the Main Man.",en,91.0,5.5,44.0
1306,Delta of Venus (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"A struggling American writer and a fellow American expatriate begin a sordid affair among the chaos and discord of 1940 Paris, France on the brink of World War II.",en,99.0,3.7,8.0
1307,Carmen Miranda: Bananas Is My Business (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,"A biography of the Portuguese-Brazilian singer Carmen Miranda, whose most distinctive feature was her tutti frutti hat. She came to the US as the ""Brazilian Bombshell"" and was a Broadway and Hollywood star in the 1940s.",pt,91.0,10.0,1.0
1308,Babyfever (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Gena is an average woman who is torn between her current boyfriend's desire to marry her and start a family, and the unexpected arrival of an old boyfriend wanting to pick up where they left off. To further complicate matters, she might be pregnant herself. In the mist of this unsettled personal life, Gena leaves her two men to attend a baby shower party for a girl friend and talks with the various female attendees all of whom are facing their own ticking biological clocks.",en,109.0,0.0,0.0
1309,"Very Natural Thing, A (1974)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1974,"When David, an ex-monk still in his twenties meets Mark, he falls hard; soon he's asked Mark if they can live together. Things go well for awhile, and then differences in their definition of ""commitment"" begin to push them apart. Mark wants other sexual adventures, David tries to go along. Can they talk through the crisis in their relationship or is a breakup in the offing? David sees his relationship with Mark as a marriage, so if it ends, can David's heart ever heal?",en,80.0,7.3,12.0
1310,"Walk in the Sun, A (1945)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1945,"In the 1943 invasion of Italy, one American platoon lands, digs in, then makes its way inland to attempt to take a fortified farmhouse, as tension and casualties mount. Unusually realistic picture of war as long quiet stretches of talk, punctuated by sharp, random bursts of violent action whose relevance to the big picture is often unknown to the soldiers.",en,117.0,5.9,18.0
1311,Waiting to Exhale (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"Cheated on, mistreated and stepped on, the women are holding their breath, waiting for the elusive ""good man"" to break a string of less-than-stellar lovers. Friends and confidants Vannah, Bernie, Glo and Robin talk it all out, determined to find a better way to breathe.",en,127.0,6.1,60.0
1312,"Pompatus of Love, The (1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"Four guys sit around drinking beer and talking, trying to figure out the meaning of ""the pompatus of love"" (from the Steve Miller song ""Joker"") and analyzing their relationships with women.",en,99.0,5.3,2.0
1313,Palmetto (1998),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1998,A recently released ex-con gets involved in a fake kidnapping scheme that turns very real.,en,114.0,5.8,48.0
1314,Surviving the Game (1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Mason is a man down on his luck with nothing to lose when he's approached to lead a group of wealthy hunters on an expedition in the Pacific Northwest. But things get really twisted when Mason discovers the group isn't after wild animals -- they're after him.,en,96.0,6.3,84.0
1315,Inventing the Abbotts (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,"In the 1950s, brothers Jacey and Doug Holt, who come from the poorer side of their sleepy Midwestern town, vie for the affections of the wealthy, lovely Abbott sisters. Lady-killer Jacey alternates between Eleanor and Alice, wanting simply to break the hearts of rich young women. But sensitive Doug has a real romance with Pamela, which Jacey and the Abbott patriarch, Lloyd, both frown upon.",en,110.0,6.1,72.0
1316,"Horse Whisperer, The (1998)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,"Based on the novel by the same name from Nicholas Evans, the talented Robert Redford presents this meditative family drama set in the country side. Redford not only directs but also stars in the roll of a cowboy with a magical talent for healing.",en,170.0,6.9,616.0
1317,"Journey of August King, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.",en,91.0,6.5,4.0
1318,Catwalk (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York.",en,95.0,8.0,3.0
1319,"Neon Bible, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"While on a train, a teenage boy thinks about his life and the flamboyant aunt whose friendship acted as an emotional shield from his troubled family. This film evokes the haunting quality of memory while creating a heartfelt portrait of a boy's life in a rural 1940s Southern town.",en,91.0,6.6,7.0
1320,Homage (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"The young caretaker at the estate of a reclusive woman develops a dangerous obsession with her daughter, a sexy television star. Unexpected twists and turns.",en,97.0,0.0,0.0
1321,Open Season (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,"When the television ratings machines suddenly malfunction, public television suddenly, but mistakenly, soars to #1 in this humorous satire.",en,97.0,0.0,0.0
1322,Metisse (Café au Lait) (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,"Lola is pregnant, and she isn’t sure who the father is: Félix, a Jewish delivery boy, or Jamal, a black law student.",en,94.0,6.3,12.0
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Emerging from the Chinese film renaissance of the 1990s (Raise the Red Lantern, Farewell My Concubine) this haunting folk tale set in rural China in the 1920s tells the story of a young woman forces to grieve the death of a man she was destined to marry. Combining astonishing visuals with intriguing plot turns, this moving drama is not to be missed. When the spirited Young Mistress (Wang Lan) is kidnapped on the way to her arranged wedding, the groom is killed in an explosion in an attempt to rescue her. The peasant charged with her care, Kui (Chang Shih) manages to free her but the groom's bitter mother forces the Young Mistress to honor her agreement by marrying a wooden statue of her son, and staying chaste. Director Jianxin Huang's fascinating exploration of forbidden love and rigid social hierarchy reveals a culture in turmoil, where tradition is taken to cruel extremes and young lovers may not survive.",zh,113.0,6.5,1.0
1324,Loaded (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,"A group of young friends convene in the countryside to shoot a horror movie. But an experiment with LSD sees normal boundaries between them collapsing, and tragedy subsequently striking.",en,91.0,4.0,3.0
1325,August (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"Set in 1890s North Wales over a long, hot August weekend, the Victorian calm of a household is suddenly upset with the arrival of a London couple who impose their city ways and thoughts on the more rurally based family. An adaptation of Anton Chekhov's play, ""Uncle Vanya.""",en,94.0,4.1,4.0
1326,Boys (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"Fed up with boarding school and frustrated with the way others have planned his life, John Baker Jr. wants a change -- anything to shake up his staid routine. The moment arrives when he stumbles upon a woman, Patty Vare, unconscious in a field. Deciding to risk it, John takes her to his dorm to look after her, much to the disapproval of his friends. John's decision proves fateful as he and Patty grow close to one another. However, she may be keeping secrets from him.",en,86.0,5.2,21.0
1327,Captives (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"A beautiful young dentist working in a tough British prison starts to become attracted to a violent inmate after the break-up of her marriage, and embarks upon an illicit affair with him, with terrible consequences for all.",en,100.0,6.1,16.0
1328,Of Love and Shadows (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"Irene is a magazine editor living under the shadow of the Pinochet dictatorship in Chile. Francisco is a handsome photographer and he comes to Irene for a job. As a sympathizer with the underground resistance movement, Francisco opens her eyes and her heart to the atrocities being committed by the state.",en,103.0,5.0,23.0
1329,"Low Life, The (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Yale graduate John has come to Hollywood to catch his big break. It hasn't happened yet.,en,96.0,6.0,3.0
1330,An Unforgettable Summer (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"In 1925 Romania, young Marie-Therese Von Debretsy refuses the flirtatious advances of her husband's commanding officer. As a result, the cosmopolitan family is reassigned to a brutally bleak and dangerous outpost on the Bulgarian/Romanian frontier where both their relationship and humanity are severely tested.",fr,82.0,7.0,9.0
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,,,,,
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"May, 1946, in Paris young poet Jacques Prevel meets Antonin Artaud, the actor, artist, and writer just released from a mental asylum. Over ten months, we follow the mad Artaud from his cruel coaching of an actress in his ""theatre of cruelty"" to his semi-friendship with Prevel who buys him drugs and hangs on his every word. Meanwhile, Prevel divides his time between Jany, his blond, young, drug-hazed mistress, and Rolande, his dark-haired, long-suffering wife, who has a child during this time. Cruelty, neglect, poverty, egoism, madness, and the pursuit of art mix on the Left Bank.",en,90.0,8.0,2.0
1333,Midnight Dancers (Sibak) (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Brothers Joel (Alex Del Rosario), Dennis (Grandong Cervantes) and Sonny (Lawrence David) work together as dancers at a low-rent gay bar in downtown Manila, in the Philippines. Despite his mother's pleas, Sonny decides to quit college to work full-time at the bar, while Dennis has moved beyond dancing into prostitution at the urging of the manipulative club manager. Joel, the eldest, tries to balance his secret gay life with his socially respectable role as a husband and father.",en,100.0,7.0,2.0
1334,Somebody to Love (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money.",en,102.0,5.6,7.0
1335,American Buffalo (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Three inner-city losers plan a robbery of a valuable coin in a seedy second-hand junk shop.,en,88.0,5.5,22.0
1336,Kazaam (1996),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,"When Max fools a gang of local toughs, he finds himself in big trouble. Fleeing from the thugs, Max runs into an old warehouse and bumps into a boom box. By doing that, he manages to release Kazaam, a genie who has been held captive for thousands of years.",en,93.0,3.8,117.0
1337,Larger Than Life (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,"Motivational Speaker Jack Corcoran is determined to get his career off the ground, but the biggest gigs he can get are the ones nobody wants. Then one day, he receives a telegram that his circus clown father has passed away, and has left a ""huge"" inheritance. When he gets there, he finds that his inheritance has come in the form of an elephant that was his father's pride and joy in circus acts. His main intention is to sell the pachyderm off. Jack must choose between loud and rude zookeeper Mo or attractive animal show owner Terry. As the two treks through the country Jack and the elephant develop a bond, and it changes his approach on life for the better.",en,93.0,5.5,61.0
1338,Two Deaths (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"A tale of power, passion and obsession set in a politically torn Eastern European country.",en,102.0,7.3,3.0
1339,Stefano Quantestorie (1993),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"La storia di Stefano (Maurizio Nichetti) sembra molto ""normale"" ma cosa sarebbe successo nella sua vita se... Le molte vite possibili di Stefano si intrecciano in modi imprevedibili",en,82.0,6.0,4.0
1340,"Crude Oasis, The (1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,"Lonely Kansas housewife Karen Webb despondent about her love life, her husband Jim Webb coldness and philandering, has a strong urge to change her future. Karen discovers the truth about Jim and sets out to commit suicide by carbon monoxide poisoning in her garage, but her three dollar daily allowance for gasoline runs out before she expires. During one of her gas station refills, she spots a different type who catches her fancy in Harley Underwood and sets her sights on him.",en,81.0,0.0,0.0
1341,Hedd Wyn (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,"'Hedd Wyn' is a 1992 Welsh anti-war biopic. Ellis Humphrey Evans, a farmer's son and poet living at Trawsfynydd in the Meirionydd countryside of upland Wales, competes for the most coveted prize of all in Welsh Poetry - that of the chair of the National Eisteddfod, which in August 1917 was due to be held in Birkenhead (one of the rare occasions when it was held in England). After submitting his entry, under his bardic name ""Hedd Wyn"" (""Blessed Peace"") Evans later departs from Meirionydd by train to join the Royal Welsh Fusiliers in Liverpool, despite his initial misgivings about the war. Ellis  is sent to fight in the trenches of Flanders.  'Hedd Wyn' was the first Welsh-language film to be nominated for an Oscar.",cy,123.0,6.5,2.0
1342,"Convent, The (Convento, O) (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"The journey of Michael Padovic, an American professor who arrives with his wife, Helene, at a Portuguese convent where he expects to find the documents needed to prove his theory: Shakespeare was born in Spain; not in England.",en,91.0,6.4,7.0
1343,Lotto Land (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,"This film tells two interwoven stories of two single-parent families in a poor, racially-mixed neighborhood in Brooklyn. The first story is about a young black man (with aspirations of getting away from his friends who are involved in drugs) who falls in love with a latino girl (who is heading off to college on a full scholarship). The second is about their parents, (she works in the neighborhood liquor store; he works for the phone company). The story takes place against the backdrop of a winning lottery ticket worth $27 million being sold to someone in the neighborhood from the liquor store.",en,87.0,7.0,1.0
1344,"Story of Xinghua, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"This Chinese melodrama presents an allegory tinged with feminism with it’s portrayal of life and free enterprise in a modern, liberalized Chinese mountain village. Wanglai is the shady town grocer who steals stones from the Great Wall to sell as souvenirs.",en,90.0,0.0,0.0
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Guan Jian wants to report the murder of his father who died 10 years ago. The alleged murderer whom Guan Jian accuses of the crime is his own mother.,zh,99.0,7.0,2.0
1346,Dingo (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,"Documentary on Australian actor Ernie Dingo. As an actor, Ernie Dingo has played many parts, but many people see his major achievement as being a role model for other Aborigines. This film traces the life of the WA actor from his birth in a corrugated iron shed on Bullado station to early childhood in Mullewa, and his high school years in Geraldton to the beginning of his acting career.",en,58.0,0.0,0.0
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,"In Kabuki style, the film tells the story of a remote mountain village where the scarcity of food leads to a voluntary but socially-enforced policy in which relatives carry 70-year-old family members up Narayama mountain to die. Granny Orin is approaching 70, content to embrace her fate. Her widowed son Tatsuhei cannot bear losing his mother, even as she arranges his marriage to a widow his age. Her grandson Kesa, who's girlfriend is pregnant, is selfishly happy to see Orin die. Around them, a family of thieves are dealt with severely, and an old man, past 70, whose son has cast him out, scrounges for food. Will Orin's loving and accepting spirit teach and ennoble her family?",ja,98.0,7.2,19.0
1348,Every Other Weekend (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,"Camille, a mercurial César-winning actress, has seen better times. Estranged from her husband, she's with her children only every other weekend. It's her weekend, but her agent has booked her to MC a Rotary club dinner in Vichy. She takes them with her, and when her husband learns this, he demands to pick them up at once. She bolts in a rented car to the seaside, trying to improve her relations with the children, especially the precocious and distant Vincent. He loves astronomy. A rare meteor shower is due in a few days, so she suggests they go to a plateau in Spain hoping to see it. He agrees, but the relationship remains difficult, and her husband is on their trail.",fr,104.0,6.3,3.0
1349,Mille bolle blu (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,,it,,7.3,4.0
1350,Crows and Sparrows (1949),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1949,"At a Shanghai apartment, Mr Hou, a Nationalist official, gets ready to move to Taiwan upon the imminent defeat of the KMT during the Civil War. Mrs Hou gives an ultimatum to the rest of the tenants to move out on behalf of her husband, who is the ""owner"" of the flat and who is now planning to sell it. From the conversations with the rest, we find out that Hou has been a Hanjian during the Sino-Japanese War and that he has since taken over the apartment by force from the old landlord, Mr Kong.  The tenants, including Mr Kong, Mrs Xiao, Little Broadcast (alias Mr Xiao, played by Zhao Dan) and a schoolteacher, Mr Hua, and his wife, initially plan to band together, but circumstances force them to find other ways out. Mr Hua tries to find a place to stay at the KMT-sponsored school he is teaching in. Little Broadcast and Mrs Xiao invest in black market gold. As the situation escalates, Mr Hua gets arrested by KMT agents and his young daughter falls desperately ill.",zh,113.0,5.0,1.0
1351,Lover's Knot (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,A pair of lovers have no idea that their affair is overseen and orchestrated by an angel sent by Cupid to see that they remain together in this romantic comedy.,de,82.0,4.0,2.0
1352,Shadow of Angels (Schatten der Engel) (1976),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1976,"Beautiful, detached, laconic, consumptive Lily Brest is a streetwalker with few clients. She loves her idle boyfriend Raoul who gambles away what little she earns. The town's power broker, called the rich Jew, discovers she is a good listener, so she's soon busy. Raoul imagines grotesque sex scenes between Lily and the Jew; he leaves her for a man. Her parents, a bitter Fascist who is a cabaret singer in drag and her wheelchair-bound mother, offer no refuge. Even though all have a philosophical bent, the other whores reject Lily because she tolerates everyone, including men. She tires of her lonely life and looks for a way out. Even that act serves the local corrupt powers.",de,101.0,4.0,2.0
1353,1-900 (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,"Sarah, 30, single, well educated, likes art, places a voice ad for phone sex, inviting replies from men under 35, sturdy and sensual. Wilbert, a chubby middle aged architect, leaves a message that he is Thomas, 32 and well formed. A week later, she phones. She likes his voice, he likes her laugh, so once a week she phones him (he's not to know her last name, where she lives, or her number). Portraits emerge of humor and sadness. He presses for details of her life and tells her about his work; she wants these Thursday calls to be fantasy and release, separate from the rest of who she is. The film dramatizes these tensions of lies and truth, connection and distance. Written by",nl,,6.0,2.0
1354,Venice/Venice (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,"Dean is a maverick American film director surprised that his most recent film has been chosen as the Official U.S. Entry at the Venice Film Festival. A beautiful French journalist arrives at the festival with the apparent intention of interviewing the unique and eccentric filmmaker. In the midst of all the festival madness, she is forced to confront the wide divergence between things as they really are and things as they seem to be - both on screen and off. And so, finally, are we. Shot half in Venice, Italy and half in Venice, California, ""Venice/Venice"" looks at the profound effect movies have had - and continue to have - on our lives, our loves and on our dreams of romance.",en,,0.0,0.0
1355,Infinity (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Story of the early life of genius and Nobel Prize-winning physicist Richard Feynman.,en,119.0,7.0,1.0
